h3,lat,lon,area_km2,score,class,direct_activity_score,neighborhood_inherited_score,pos_food,pos_shop,pos_supermarket,pos_pharmacy,pos_fitness,pos_education,pos_healthcare,pos_office,pos_bank,pos_transport,pos_leisure,pos_fuel,pos_residential,pos_commercial,pos_mixed_use,pos_road_density,pos_anchor_proximity,positive_total,pen_unsuitable_landuse,pen_industrial,pen_isolation,pen_low_connectivity,penalty_total,raw,score_physical,score_rank_pct,count_shop,count_supermarket,count_food,count_pharmacy,count_healthcare,count_education,count_fitness,count_office,count_bank,count_transport,count_leisure,count_fuel,feat_unsuitable_frac,feat_industrial_frac,feat_residential,feat_commercial,feat_road_density,feat_mixed_use,feat_isolation,feat_anchor_proximity,feat_low_connectivity,raw_lu_frac_unsuitable,raw_lu_frac_residential,raw_lu_frac_commercial,raw_lu_frac_industrial
8aa8b1a20947fff,-22.404998539259466,-41.81397742503525,0.018352423860661733,77.2573643445047,bom,50.793350669600876,26.464013674903818,0.4809903187166484,0.3822262261201348,1.1722941176470587,0.0,0.7112451413066292,1.2,0.0,0.0,0.0,1.1,0.0,0.0,0.18796838426758394,0.0,1.2522208960372763,0.7074229253133085,1.5067443632681348,8.701112372676775,1.1649542982408825,0.0,0.019929175495010564,0.1170308298746766,1.3019143036105696,7.399198069066205,73.14,86.87,0,0,0,0,0,0,1,0,0,0,0,0,0.5295246810185829,0.0,0.29948564407385525,0.0,276133.6786251335,0.5972634483640616,0.022143528327789517,0.6804279891372429,0.2925770746866915,0.0,0.0,0.0,0.0
8aa8b1a24307fff,-22.414358204253958,-41.81417905451636,0.01835199567788236,66.22486117257603,bom,52.27416522997955,13.950695942596475,0.5811451151589325,0.0,0.0,0.0,0.5192800776679699,0.9455519659601295,0.0,0.0,0.0,0.29709426376568954,0.26116877379084336,0.0,0.2899624895865504,0.0,1.066878425542853,0.27610538296798226,1.3781953513365583,5.6153818457775095,0.49097898696009606,0.0,0.1583796126888426,0.2895578468128071,0.9389164464617457,4.676465399315764,60.62,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0.22317226680004365,0.0,0.46199047403347027,0.0,107774.27810016708,0.5088618864622242,0.17597734743204732,0.6291551603890151,0.7238946170320177,0.0,0.02719673639731608,0.0,0.0
8aa8b1a2685ffff,-22.412025857873573,-41.792186840708084,0.01835202428892078,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182811659888171,0.6182811659888171,0.0,0.0,0.9,0.4,1.3,-0.6817188340111829,19.5,67.82,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.32605714895176785,1.0,0.0,0.0,0.0,0.0
8aa8b1b198c7fff,-22.433457070218914,-41.79001475187734,0.018351032656962335,15.277036583410617,muito ruim,15.277036583410617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11980962427336825,0.11980962427336825,0.0,0.0,0.9,0.4,1.3,-1.1801903757266319,8.58,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.1272376822736012,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a517fff,-22.440909067774804,-41.79807450800519,0.018350720003480658,13.538451962899664,muito ruim,13.538451962899664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09891162966676424,0.09891162966676424,0.0,0.0,0.9,0.4,1.3,-1.2010883703332358,7.8,26.93,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.11890234556003602,1.0,0.0,0.0,0.0,0.0
8aa8b1a24d9ffff,-22.42440884173339,-41.79859706310823,0.018351479968013496,25.144476574808376,ruim,25.144476574808376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982861746685271,0.2982861746685271,0.0,0.0,0.9,0.4,1.3,-1.001713825331473,13.54,52.21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.19842451962444982,1.0,0.0,0.0,0.0,0.0
8aa8b1b19777fff,-22.423492091383025,-41.78585080033314,0.018351474394908612,21.067207061113617,ruim,21.067207061113617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074233353758108,0.2074233353758108,0.0,0.0,0.9,0.4,1.3,-1.0925766646241892,11.29,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.16218313022261643,1.0,0.0,0.0,0.0,0.0
8aa8b1a241b7fff,-22.420086525793735,-41.80420902133785,0.018351698449838805,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523331491165559,0.523331491165559,0.0,0.0,0.9,0.4,1.3,-0.776668508834441,17.94,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2881856916471864,1.0,0.0,0.0,0.0,0.0
8aa8b1a26b4ffff,-22.409012981094776,-41.79958225851868,0.018352189560888486,87.02160671102305,muito bom,30.0,57.021606711023054,1.6,0.3489891629792535,0.2622941176470588,1.1,1.0,0.5513513513513514,1.0,0.28823529411764703,0.7,0.1649863478112129,0.25594539831502644,0.0,0.1438302106522514,0.3926887361616211,1.3474523798738507,0.24262165769634475,1.3128705374136465,10.711265194019266,0.05125013030185279,0.0,0.00731032766271279,0.30295133692146214,0.36151179488602775,10.349753399133238,84.64,92.58,0,0,0,0,0,0,0,0,0,0,0,0,0.02329551377356945,0.0,0.22916132115679572,0.08706294174885287,94704.32531451811,0.642685374007575,0.0081225862919031,0.6030998220635667,0.7573783423036553,0.0,0.0,0.0,0.0
8aa8b1a2004ffff,-22.393220437703263,-41.81152959774931,0.0183529545421008,72.42482703150685,bom,30.0,42.42482703150685,0.4239356463165465,0.6096287856707563,0.9099999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.19895412530175677,0.0,0.0,0.036658473290627845,1.2,1.1039278998580038,0.1652950009618824,1.500514710026743,7.148914641426316,0.4534548215089413,0.03529384428033904,0.13082031799649707,0.33388199961524706,0.9534509834010245,6.195463658025291,67.89,83.01,0,0,0,0,0,0,0,0,0,0,0,0,0.20611582795860967,0.0882346107008476,0.05840709078277282,0.3827203840848253,64520.83335260113,0.5265331271032077,0.14535590888499675,0.6779432407987902,0.8347049990381176,0.0,0.0,0.0,0.0
8aa8b1b0a6b7fff,-22.431052016020374,-41.80137315755594,0.01835118496518288,21.523875922554218,ruim,21.523875922554218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21690161015597706,0.21690161015597706,0.0,0.0,0.9,0.4,1.3,-1.083098389844023,11.55,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.16596361793177739,1.0,0.0,0.0,0.0,0.0
8aa8b1b19a67fff,-22.429742534582992,-41.7995895620498,0.01835123868222265,21.720894551546227,ruim,21.720894551546227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22086009702610948,0.22086009702610948,0.0,0.0,0.9,0.4,1.3,-1.0791399029738906,11.65,45.21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.16754249291762668,1.0,0.0,0.0,0.0,0.0
8aa8b1a269affff,-22.41655060913514,-41.78789575581436,0.01835180065913519,27.29368871526967,ruim,27.29368871526967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35959841745640275,0.35959841745640275,0.0,0.0,0.9,0.4,1.3,-0.9404015825435973,14.87,56.28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2228794110109803,1.0,0.0,0.0,0.0,0.0
8aa8b1a244a7fff,-22.41575282488354,-41.7962165726732,0.018351868370034875,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339977961180532,0.5339977961180532,0.0,0.0,0.9,0.4,1.3,-0.7660022038819468,18.12,64.52,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2924400349438638,1.0,0.0,0.0,0.0,0.0
8aa8b1a20a97fff,-22.395435593633092,-41.812454957221206,0.018352856386028394,76.8989483171222,bom,30.0,46.898948317122205,0.4895699687016262,0.5242256431997034,1.0270000000000001,0.0,0.11953897089940513,0.45405405405405397,0.0,1.0,0.0,0.4399966046369862,0.0,0.0,0.00305888072075788,0.9409025254378994,1.3522825737591204,0.28219248543953834,1.5630351721427918,8.195856878991883,0.45631889363625466,0.06815290836198895,0.06468513549070858,0.28712300582418465,0.8762799433131367,7.319576935678747,72.8,86.46,0,0,0,0,0,0,0,0,0,0,0,0,0.20741767892557028,0.17038227090497238,0.004873643333004148,0.20860731215329043,110150.30231071198,0.6449891993672321,0.07187237276745397,0.7028800403833915,0.7178075145604617,0.0,0.0,0.0,0.0
8aa8b1b0b58ffff,-22.4274428167029,-41.81841063676076,0.01835140951668952,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453612950252452,0.453612950252452,0.0,0.0,0.9,0.4,1.3,-0.8463870497475481,16.7,61.17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.26037787924084316,1.0,0.0,0.0,0.0,0.0
8aa8b1b1da2ffff,-22.452276477017314,-41.79788035499332,0.018350196205212985,5.885892723766879,muito ruim,5.885892723766879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296542077282901,0.03296542077282901,0.0,0.0,0.9,0.4,1.3,-1.267034579227171,4.5,9.11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.09259915874897476,1.0,0.0,0.0,0.0,0.0
8aa8b1b1d2d7fff,-22.44100440453841,-41.79193254386671,0.01835069293798531,11.117908055587439,muito ruim,11.117908055587439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07450174101925586,0.07450174101925586,0.0,0.0,0.9,0.4,1.3,-1.2254982589807442,6.77,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.1091662610769193,1.0,0.0,0.0,0.0,0.0
8aa8b1a24017fff,-22.41737156401031,-41.80678362971625,0.018351832050973838,36.32011382021189,ruim,30.0,6.320113820211887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001508068328700311,0.7525450568352098,0.7540531251639101,0.0,0.0,0.9,0.3993967726685199,1.29939677266852,-0.54534364750461,21.54,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588.6555839813124,-0.0,1.0,0.37960940407218896,0.9984919316712997,0.0,0.0,0.0,0.0
8aa8b1b0a9a7fff,-22.449871396091616,-41.80923907782396,0.018350347302733397,10.288027552306112,muito ruim,10.288027552306112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06705980003634732,0.06705980003634732,0.0,0.0,0.9,0.4,1.3,-1.2329401999636527,6.42,19.31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.10619798182033359,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a227fff,-22.434181654973884,-41.815045044520254,0.018351088739735986,23.504965813525068,ruim,23.504965813525068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587359239788877,0.2587359239788877,0.0,0.0,0.9,0.4,1.3,-1.0412640760211123,12.61,48.92,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18264957744411836,1.0,0.0,0.0,0.0,0.0
8aa8b1a26257fff,-22.398843067619147,-41.79409746930523,0.018352635144399956,99.56745623069001,muito bom,52.45421292728818,47.11324330340183,1.6,1.4,1.3,1.1,1.0,0.6903474903474904,0.48999999999999994,1.0,0.7,1.1,0.6,0.5,0.8018226195193005,1.2,1.5,1.0,1.6734009021764236,17.655571012043215,1.4552153001434835,0.0,1.18273349734231e-05,0.0,1.455227127478457,16.20034388456476,100.0,98.56,0,0,0,0,0,0,0,0,0,0,0,0,0.6614615000652198,0.0,1.2775252847727745,0.9130678095848792,426305.3858143779,0.8330132244416235,1.3141483303803443e-05,0.746900317868679,0.0,0.0,0.0,0.0,0.0
8aa8b1b0bce7fff,-22.432477707692957,-41.82422428406714,0.01835119725724709,24.032373092523134,ruim,24.032373092523134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707700826541573,0.2707700826541573,0.0,0.0,0.9,0.4,1.3,-1.0292299173458428,12.9,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18744950042769232,1.0,0.0,0.0,0.0,0.0
8aa8b1b19d57fff,-22.436468667481144,-41.782619015272985,0.018350865905086014,10.835065071892085,muito ruim,10.835065071892085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724228317104879,0.0724228317104879,0.0,0.0,0.9,0.4,1.3,-1.2275771682895122,6.67,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.10833707103204916,1.0,0.0,0.0,0.0,0.0
8aa8b1a24797fff,-22.411227810529848,-41.80050759801445,0.01835209141311355,57.31009862782058,médio,30.0,27.31009862782058,0.7530156917697657,0.0,0.0,0.0,0.40984790022653195,0.0,0.0,0.0,0.24009999999999992,0.0,0.15228751199744073,0.0,0.04384667990342977,0.14495046367272824,0.5598884715463674,0.05196590490792881,0.9670436587519172,3.3229462827761096,0.0,0.0,0.3054984678335601,0.3792136380368285,0.6847121058703887,2.638234176905721,49.21,76.21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06985989278221089,0.03213693852938513,20284.240122632495,0.26704626977021206,0.33944274203728897,0.4651639323999802,0.9480340950920711,0.0,0.0,0.0,0.0
8aa8b1b1916ffff,-22.430540358099606,-41.79126856320127,0.018351171366889095,17.720738813161006,muito ruim,17.720738813161006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15272578461285458,0.15272578461285458,0.0,0.0,0.9,0.4,1.3,-1.1472742153871454,9.69,36.46,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.1403665630543731,1.0,0.0,0.0,0.0,0.0
8aa8b1b0e217fff,-22.454703192994337,-41.81373188311756,0.018350140200348277,7.034851741518924,muito ruim,7.034851741518924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04131358634083182,0.04131358634083182,0.0,0.0,0.9,0.4,1.3,-1.2586864136591682,5.04,11.69,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.09592889312109029,1.0,0.0,0.0,0.0,0.0
8aa8b1b0ac97fff,-22.444027806775715,-41.798141643078246,0.018350576802501364,11.489689999724211,muito ruim,11.489689999724211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07847231116319775,0.07847231116319775,0.0,0.0,0.9,0.4,1.3,-1.2215276888368023,6.95,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.11074995557572666,1.0,0.0,0.0,0.0,0.0
8aa8b1a24a87fff,-22.417477873343095,-41.81424626565867,0.018351852856466518,56.60697446214071,médio,30.0,26.606974462140712,0.4945915873693043,0.0,0.0,0.0,0.24395708346817377,0.32432432432432434,0.0,0.0,0.0,0.15181516878426732,0.08958088941025925,0.0,0.13096920419385122,0.0,0.7194905269995207,0.10281028958724595,1.2115791337573876,3.4691182078943346,0.2732866999248798,0.0,0.337063530365751,0.35887588416510163,0.9692261144557324,2.499892093438602,48.34,75.9,0,0,0,0,0,0,0,0,0,0,0,0,0.12422122723858173,0.0,0.2086701794276159,0.0,40130.708870748276,0.3431705976005511,0.3745150337397233,0.5626989141507207,0.8971897104127541,0.0,0.0,0.0,0.0
8aa8b1b0a0affff,-22.438099174385872,-41.80679116728216,0.018350880337637095,18.609681800131376,muito ruim,18.609681800131376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16589744378146765,0.16589744378146765,0.0,0.0,0.9,0.4,1.3,-1.1341025562185325,10.1,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.1456201874481708,1.0,0.0,0.0,0.0,0.0
8aa8b1a2091ffff,-22.405499140191175,-41.81047752134312,0.01835238898731635,84.44770678598186,muito bom,52.0022066746771,32.44550011130477,1.1237070396501272,0.7686070851328796,1.0705882352941176,0.0,0.3634960543675789,1.2,0.0,0.411764705882353,0.0,1.1,0.19067932174469474,0.0,0.1432651970455805,0.03544776780122612,1.2732205781436028,0.9813706359234267,1.8,10.462146620985587,0.9198764239894499,0.021247731329106106,0.002430154324411816,0.007451745630629336,0.9510060552735972,9.51114056571199,81.53,91.25,0,0,0,0,0,0,0,0,0,0,0,0,0.4181256472679317,0.05311932832276526,0.2282610981508702,0.007859117563114448,383065.7363446409,0.6072795266686679,0.002700171471568684,0.8247526940912386,0.01862936407657334,0.0,0.0,0.0,0.0
8aa8b1a26837fff,-22.415645686607828,-41.78875397745851,0.018351845416232897,28.444842922349483,ruim,28.444842922349483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973851703849497,0.3973851703849497,0.0,0.0,0.9,0.4,1.3,-0.9026148296150504,15.63,58.34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2379509676316429,1.0,0.0,0.0,0.0,0.0
8aa8b1a207a7fff,-22.39069633494791,-41.80182109310691,0.018353035941060324,60.72034681628041,bom,42.95165763276602,17.76868918351439,0.12117493890547953,0.05089425293447446,0.2622941176470588,0.0,0.0,0.6618863761720906,0.7000000000000001,0.0,0.0,0.03396777749054383,0.0,0.0,1.0,0.0326553501886645,0.583869595224736,0.5858488744217055,0.9080583142024189,4.940649597187172,0.8547993301419426,0.0,0.5332079136459271,0.1656604502313178,1.5536676940191878,3.3869819031679844,53.68,77.14,0,0,0,0,0,0,0,0,0,0,0,0,0.38854515006451934,0.0,2.0927622918067668,0.007240011208505737,228678.77054000256,0.278484386374969,0.5924532373843634,0.44163714347879096,0.4141511255782945,0.0,0.0,0.0,0.0
8aa8b1a24d77fff,-22.426325356019667,-41.8043433478429,0.018351412610740837,26.379313959535583,ruim,26.379313959535583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311620073218968,0.3311620073218968,0.0,0.0,0.9,0.4,1.3,-0.9688379926781032,14.27,54.63,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.2115373153765389,1.0,0.0,0.0,0.0,0.0
8aa8b1b0e38ffff,-22.455607848233875,-41.81287364155476,0.018350095615374186,6.291643624031848,muito ruim,6.291643624031848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036027775772512156,0.036027775772512156,0.0,0.0,0.9,0.4,1.3,-1.2639722242274878,4.71,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0938206041813878,1.0,0.0,0.0,0.0,0.0
8aa8b1b0a39ffff,-22.433575023456044,-41.81108227377297,0.018351103141904846,23.328970003909717,ruim,23.328970003909717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556732863590555,0.2556732863590555,0.0,0.0,0.9,0.4,1.3,-1.0443267136409444,12.54,48.51,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18142801928633864,1.0,0.0,0.0,0.0,0.0
8aa8b1b08477fff,-22.447869668143987,-41.82323964392042,0.018350486313092346,12.03337778632498,muito ruim,12.03337778632498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08363779275703159,0.08363779275703159,0.0,0.0,0.9,0.4,1.3,-1.2163622072429685,7.17,23.38,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.1128102503160996,1.0,0.0,0.0,0.0,0.0
8aa8b1b1974ffff,-22.42168239668886,-41.78756726527314,0.018351564010128395,23.062536041236605,ruim,23.062536041236605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24830470270330254,0.24830470270330254,0.0,0.0,0.9,0.4,1.3,-1.0516952972966975,12.36,48.04,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.17848899920192515,1.0,0.0,0.0,0.0,0.0
8aa8b1b192e7fff,-22.42047989907649,-41.79324637458167,0.018351640579176817,26.397093990396158,ruim,26.397093990396158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313166520927376,0.3313166520927376,0.0,0.0,0.9,0.4,1.3,-0.9686833479072625,14.27,54.69,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.21159899671296445,1.0,0.0,0.0,0.0,0.0
8aa8b1a2418ffff,-22.41827656513012,-41.80592542926331,0.01835178753291921,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624510493414135,0.6624510493414135,0.0,0.0,0.9,0.4,1.3,-0.6375489506585865,20.18,68.85,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.3436746695451764,1.0,0.0,0.0,0.0,0.0
8aa8b1b1dba7fff,-22.454787907716316,-41.793984612765186,0.018350066217992643,2.8431721636839704,muito ruim,2.8431721636839704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014444994679428272,0.014444994679428272,0.0,0.0,0.9,0.4,1.3,-1.2855550053205718,2.98,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.08521213475584914,1.0,0.0,0.0,0.0,0.0
8aa8b1a20c0ffff,-22.401165041293027,-41.80248520631319,0.018352559402259324,97.41249229499059,muito bom,57.95016485607385,39.46232743891674,1.6,0.8724729074481334,1.274,1.1,0.6489258420253422,1.2,1.0,0.28823529411764703,0.7,0.6924276974165671,0.3314492908179592,0.0,1.0,0.7473969734400496,1.5,0.9595535528048016,1.671568882111677,15.586030440182176,1.2612285415755786,0.014933137155991328,0.002200162959213848,0.016178578878079365,1.294540420568863,14.291490019613313,97.91,96.24,0,0,0,0,0,0,0,0,0,0,0,0,0.573285700716172,0.03733284288997832,3.3869528609226056,0.16570523462913517,374549.7112020459,0.8028862760447574,0.002444625510237609,0.746169601625655,0.04044644719519841,0.0,0.6597436717431457,0.0,0.0
8aa8b1a26b27fff,-22.412633091333667,-41.79614945000258,0.018352011145576066,30.0,ruim,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088958477820156,0.7088958477820156,0.0,0.0,0.9,0.4,1.3,-0.5911041522179844,20.88,70.03,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.36219955869763826,1.0,0.0,0.0,0.0,0.0
8aa8b1a20027fff,-22.396841450027004,-41.80809693664325,0.018352777054519466,74.4488803541032,bom,44.85122366142851,29.597656692674683,0.2942819944847361,0.505826554675287,0.9099999999999999,0.0,0.24395708346817377,0.0,0.48999999999999994,0.411764705882353,0.0,0.44088788742828333,0.06270662258718147,0.0,0.9061245944604115,0.5063867490321945,1.247354798162032,0.4792241198583934,1.1033908305997666,7.6019059406388125,0.5475087623114642,0.035177818839917045,0.1150697074719813,0.20831035205664264,0.9060666406800051,6.6958392999588074,70.12,84.55,0,0,0,0,0,0,0,0,0,0,0,0,0.2488676192324837,0.08794454709979262,1.4437071895921836,0.11227090561425114,187059.13304093567,0.594942498117789,0.12785523052442366,0.5195471212507904,0.5207758801416066,0.0,0.0,0.0,0.0
8aa8b1b0a68ffff,-22.429242310538974,-41.80308960239206,0.018351274220930792,23.603819765739992,ruim,23.603819765739992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26000422718587124,0.26000422718587124,0.0,0.0,0.9,0.4,1.3,-1.039995772814129,12.64,49.18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.18315545059051877,1.0,0.0,0.0,0.0,0.0
8aa8b1b0b567fff,-22.42935856814364,-41.82415702248758,0.01835134031416742,26.67046195914784,ruim,26.67046195914784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3413249177702711,0.3413249177702711,0.0,0.0,0.9,0.4,1.3,-0.958675082229729,14.49,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.21559087564256743,1.0,0.0,0.0,0.0,0.0
