h3,lat,lon,bairro,score_final,beach_proximity,actionability_scenario_beach_tourism,actionability_scenario_convenience_urban,score_scenario_beach_tourism,score_scenario_convenience_urban,delta_score_urban_minus_beach
8aa8b1a24757fff,-22.411132105473037,-41.80664928119627,Bosque Azul,68.65227156584469,0.0,48.5,48.5,68.65,68.65,0.0
8aa8b1a2475ffff,-22.410227027267347,-41.80750747109447,Bosque Azul,75.2360332049459,0.0,75.24,75.24,75.24,75.24,0.0
8aa8b1a246d7fff,-22.406500106920046,-41.80347770211108,Bosque Azul,91.31472229772194,0.0,90.25,90.25,91.31,91.31,0.0
8aa8b1a246dffff,-22.40559499817948,-41.80433588993033,Bosque Azul,94.10081873166887,0.0,94.1,94.1,94.1,94.1,0.0
8aa8b1a246e7fff,-22.40780988627661,-41.80526124153774,Bosque Azul,85.03141059982507,0.0,40.67,40.67,85.03,85.03,0.0
8aa8b1a246effff,-22.40690478143761,-41.80611942878538,Bosque Azul,88.45391129960889,0.0,88.45,88.45,88.45,88.45,0.0
8aa8b1a246f7fff,-22.407607549620806,-41.8039403762142,Bosque Azul,85.69598396258633,0.0,41.2,41.2,85.7,85.7,0.0
8aa8b1a24707fff,-22.412942220320218,-41.80493289437949,Bosque Azul,50.530165746814205,0.0,50.22,50.22,50.53,50.53,0.0
8aa8b1a2470ffff,-22.41203716982425,-41.805791088957825,Bosque Azul,60.404606509320956,0.0,55.24,55.24,60.4,60.4,0.0
8aa8b1a24717fff,-22.412739892258873,-41.803612018594045,Bosque Azul,47.22563392588647,0.0,47.23,47.23,47.23,47.23,0.0
8aa8b1a2468ffff,-22.40740520180737,-41.802619511953026,Bosque Azul,87.93857328750356,0.0,87.94,87.94,87.94,87.94,0.0
8aa8b1a24697fff,-22.408107918893258,-41.800440454805894,Bosque Azul,90.18129093135562,0.0,44.81,44.81,90.18,90.18,0.0
8aa8b1a2469ffff,-22.40720284283657,-41.80129864875563,Bosque Azul,92.98110512322528,0.0,92.98,92.98,92.98,92.98,0.0
8aa8b1a246a7fff,-22.409417707785707,-41.80222399179088,Bosque Azul,75.44585509945999,0.0,33.33,33.33,75.45,75.45,0.0
8aa8b1a246affff,-22.40851263563046,-41.803082185171874,Bosque Azul,80.73280385242309,0.0,37.31,37.31,80.73,80.73,0.0
8aa8b1a246b7fff,-22.409215350019203,-41.800903124621975,Bosque Azul,79.48929877158125,0.0,36.36,36.36,79.49,79.49,0.0
8aa8b1a246c7fff,-22.406702449757503,-41.804798564917505,Bosque Azul,89.23570499681335,0.0,86.66,86.66,89.24,89.24,0.0
8aa8b1a246cffff,-22.40579733604134,-41.805656751281404,Bosque Azul,91.23594022457382,0.0,91.24,91.24,91.24,91.24,0.0
8aa8b1a248cffff,-22.42130020091905,-41.81213438491157,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248d7fff,-22.422002934072694,-41.809955288154114,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248dffff,-22.42109794964139,-41.81081348834016,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248e7fff,-22.423312415944025,-41.81173888566302,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248effff,-22.422407435417142,-41.81259708527135,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248f7fff,-22.423110165877134,-41.81041798511687,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24907fff,-22.428443868551806,-41.81141058235144,Virgem Santa,27.96332550828433,0.0,27.96,27.96,27.96,27.96,0.0
8aa8b1a2490ffff,-22.427538942391916,-41.8122687892918,Virgem Santa,29.11810050715811,0.0,29.12,29.12,29.12,29.12,0.0
8aa8b1a24887fff,-22.42381286135795,-41.808238880756974,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2488ffff,-22.42290790464514,-41.80909708562626,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24897fff,-22.42361058398309,-41.80691798086551,Virgem Santa,29.876457566465252,0.0,29.88,29.88,29.88,29.88,0.0
8aa8b1a2489ffff,-22.422705632248288,-41.8077761871926,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248a7fff,-22.424920075398177,-41.80870157595407,Virgem Santa,29.705066077164233,0.0,29.71,29.71,29.71,29.71,0.0
8aa8b1a248affff,-22.424015127567678,-41.8095597817063,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a248b7fff,-22.424717804210342,-41.80738067354662,Virgem Santa,29.059693326870356,0.0,29.06,29.06,29.06,29.06,0.0
8aa8b1a248c7fff,-22.422205190327333,-41.811276186185424,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24837fff,-22.426229528202427,-41.81048517876397,Virgem Santa,29.569216551847223,0.0,29.57,29.57,29.57,29.57,0.0
8aa8b1a24847fff,-22.423716882581434,-41.81438068991631,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2484ffff,-22.42281189210123,-41.81523888660146,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24857fff,-22.423514654845544,-41.8130597872633,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2485ffff,-22.42260966934186,-41.8139179854105,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24867fff,-22.424824080750138,-41.81484339605409,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2486ffff,-22.423919099151448,-41.81570159362066,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24877fff,-22.424621859203512,-41.813522490887365,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a247affff,-22.411632512495544,-41.803149341359685,Bosque Azul,52.98876081790886,0.0,51.3,51.3,52.99,52.99,0.0
8aa8b1a247b7fff,-22.4123352026571,-41.80097027021277,Bosque Azul,42.27990477727342,0.0,42.28,42.28,42.28,42.28,0.0
8aa8b1a24807fff,-22.425324584276602,-41.81134338393966,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2480ffff,-22.424419626490717,-41.81220158677289,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24817fff,-22.42512233542035,-41.810022479418876,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2481ffff,-22.42421738261202,-41.81088068371207,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24827fff,-22.426431770870145,-41.81180608579959,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2482ffff,-22.42552682196667,-41.812664289515,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24a2ffff,-22.41919179161455,-41.818671649896594,Virgem Santa,48.004207252047905,0.0,48.0,48.0,48.0,48.0,0.0
8aa8b1a24a37fff,-22.419894629687505,-41.816492565789105,Virgem Santa,46.03258046840016,0.0,46.03,46.03,46.03,46.03,0.0
8aa8b1a24a47fff,-22.417381658242583,-41.820388017471615,Virgem Santa,47.16203999813307,0.0,47.16,47.16,47.16,47.16,0.0
8aa8b1a24a57fff,-22.417179465334502,-41.81906712506532,Virgem Santa,52.93304126053368,0.0,51.27,51.27,52.93,52.93,0.0
8aa8b1a24a67fff,-22.41848891857343,-41.820850729774854,Virgem Santa,44.196614499195675,0.0,44.2,44.2,44.2,44.2,0.0
8aa8b1a24a6ffff,-22.41758383998671,-41.821708910922844,Virgem Santa,43.83303440451819,0.0,43.83,43.83,43.83,43.83,0.0
8aa8b1a24a77fff,-22.418286731855304,-41.819529834857136,Virgem Santa,47.55269198196139,0.0,47.55,47.55,47.55,47.55,0.0
8aa8b1a24a87fff,-22.417477873343095,-41.81424626565867,Virgem Santa,56.60697446214071,0.0,53.11,53.11,56.61,56.61,0.0
8aa8b1a249a7fff,-22.42803937447077,-41.808768761386716,Virgem Santa,27.175379087732203,0.0,27.18,27.18,27.18,27.18,0.0
8aa8b1a249affff,-22.427134458267407,-41.80962697124619,Virgem Santa,28.372765358783326,0.0,28.37,28.37,28.37,28.37,0.0
8aa8b1a249b7fff,-22.42783711067961,-41.80744785248961,Virgem Santa,26.691204737116873,0.0,26.69,26.69,26.69,26.69,0.0
8aa8b1a24a07fff,-22.41898958875754,-41.81735075455971,Virgem Santa,51.0086400343061,0.0,50.42,50.42,51.01,51.01,0.0
8aa8b1a24a0ffff,-22.418084533972944,-41.818208940985244,Virgem Santa,53.53525422609734,0.0,51.55,51.55,53.54,53.54,0.0
8aa8b1a24a17fff,-22.41878737473629,-41.816029860271,Virgem Santa,52.6252959052229,0.0,51.13,51.13,52.63,52.63,0.0
8aa8b1a24a1ffff,-22.417882324926623,-41.81688804816061,Virgem Santa,56.6376332866698,0.0,53.12,53.12,56.64,56.64,0.0
8aa8b1a24a27fff,-22.420096837519544,-41.81781346259038,Virgem Santa,45.68378495528035,0.0,45.68,45.68,45.68,45.68,0.0
8aa8b1a2495ffff,-22.42572904849031,-41.813985196143506,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24967fff,-22.427943381847427,-41.81491061155176,Virgem Santa,29.414939159799335,0.0,29.41,29.41,29.41,29.41,0.0
8aa8b1a2496ffff,-22.427038431872006,-41.81576881322529,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24977fff,-22.427741167703424,-41.81358969989569,Virgem Santa,29.335043430390574,0.0,29.34,29.34,29.34,29.34,0.0
8aa8b1a24987fff,-22.42693219945492,-41.80830606380728,Virgem Santa,27.844780086941036,0.0,27.84,27.84,27.84,27.84,0.0
8aa8b1a2498ffff,-22.426027274368245,-41.80916427278382,Virgem Santa,29.042539899873333,0.0,29.04,29.04,29.04,29.04,0.0
8aa8b1a24997fff,-22.42672992947597,-41.806985157426155,Virgem Santa,27.271134012590498,0.0,27.27,27.27,27.27,27.27,0.0
8aa8b1a2499ffff,-22.42582500936787,-41.807843367860556,Virgem Santa,28.479041329207565,0.0,28.48,28.48,28.48,28.48,0.0
8aa8b1a24917fff,-22.42824162709492,-41.810089671341125,Virgem Santa,27.611998074774185,0.0,27.61,27.61,27.61,27.61,0.0
8aa8b1a2491ffff,-22.427336705913152,-41.810947879741505,Virgem Santa,28.78459963106343,0.0,28.78,28.78,28.78,28.78,0.0
8aa8b1a24927fff,-22.429551016117635,-41.81187328659372,Virgem Santa,27.080905836500484,0.0,27.08,27.08,27.08,27.08,0.0
8aa8b1a2492ffff,-22.428646098841167,-41.812731494416255,Virgem Santa,28.192297048603116,0.0,28.19,28.19,28.19,28.19,0.0
8aa8b1a24937fff,-22.429348780850056,-41.81055237306856,Virgem Santa,26.875395538955964,0.0,26.88,26.88,26.88,26.88,0.0
8aa8b1a24947fff,-22.42683622270519,-41.81444790303165,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2494ffff,-22.425931263847243,-41.81530610382376,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24957fff,-22.426634002371152,-41.813126993889284,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b77fff,-22.42140626168895,-41.81959707261343,Virgem Santa,39.50624949585021,0.0,39.51,39.51,39.51,39.51,0.0
8aa8b1a24b87fff,-22.420597432789833,-41.81431347745866,Virgem Santa,40.673912442216405,0.0,40.67,40.67,40.67,40.67,0.0
8aa8b1a24b8ffff,-22.41969241069095,-41.81517167003689,Virgem Santa,46.273302037241095,0.0,46.27,46.27,46.27,46.27,0.0
8aa8b1a24b97fff,-22.420395197653058,-41.812992581294935,Virgem Santa,40.86582915713819,0.0,40.87,40.87,40.87,40.87,0.0
8aa8b1a24b9ffff,-22.41949018053013,-41.813850775335155,Virgem Santa,46.199121680411125,0.0,46.2,46.2,46.2,46.2,0.0
8aa8b1a24ba7fff,-22.421704669980446,-41.814776181214114,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24baffff,-22.420799656762068,-41.81563437467378,Virgem Santa,40.44896778004387,0.0,40.45,40.45,40.45,40.45,0.0
8aa8b1a24bb7fff,-22.421502441032153,-41.81345528253669,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b2ffff,-22.42231128983383,-41.8187388835462,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b37fff,-22.42301410369498,-41.81655978884285,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b47fff,-22.420501219689015,-41.820455259334565,Virgem Santa,39.07899265085938,0.0,39.08,39.08,39.08,39.08,0.0
8aa8b1a24b4ffff,-22.419596163834804,-41.82131344370922,Virgem Santa,38.98721737803314,0.0,38.99,38.99,38.99,38.99,0.0
8aa8b1a24b57fff,-22.420299034186797,-41.81913436043934,Virgem Santa,44.72707113892426,0.0,44.73,44.73,44.73,44.73,0.0
8aa8b1a24b5ffff,-22.419393983307053,-41.81999254628023,Virgem Santa,44.40347653921289,0.0,44.4,44.4,44.4,44.4,0.0
8aa8b1a24b67fff,-22.42160844100045,-41.82091797402009,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b6ffff,-22.42070339402594,-41.82177615927466,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24adffff,-22.414762670639398,-41.81682082404012,Virgem Santa,67.82180623069962,0.0,67.82,67.82,67.82,67.82,0.0
8aa8b1a24ae7fff,-22.41697726126273,-41.81774623370535,Virgem Santa,59.79020225734768,0.0,54.88,54.88,59.79,59.79,0.0
8aa8b1a24af7fff,-22.416775046027517,-41.816425343393114,Virgem Santa,62.63582796634432,0.0,56.58,56.58,62.64,62.64,0.0
8aa8b1a24b07fff,-22.42210909438154,-41.81741798172027,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b0ffff,-22.421204071211882,-41.81827617225257,Virgem Santa,40.043957751749424,0.0,40.04,40.04,40.04,40.04,0.0
8aa8b1a24b17fff,-22.421906887763658,-41.81609708094244,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24b1ffff,-22.4210018695695,-41.81695527293887,Virgem Santa,40.328939244220216,0.0,40.33,40.33,40.33,40.33,0.0
8aa8b1a24b27fff,-22.423216304122874,-41.817880692133244,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24a8ffff,-22.41657281962914,-41.81510445413001,Virgem Santa,61.35481340192701,0.0,55.8,55.8,61.35,61.35,0.0
8aa8b1a24a97fff,-22.417275630806408,-41.81292537598418,Virgem Santa,55.66926442877348,0.0,52.61,52.61,55.67,55.67,0.0
8aa8b1a24a9ffff,-22.416370582067835,-41.813783565917454,Virgem Santa,59.96965991808276,0.0,54.98,54.98,59.97,59.97,0.0
8aa8b1a24aa7fff,-22.418585149551046,-41.814708967031834,Virgem Santa,53.211725381895945,0.0,51.4,51.4,53.21,53.21,0.0
8aa8b1a24aaffff,-22.41768010471658,-41.81556715638462,Virgem Santa,58.12289572223377,0.0,53.93,53.93,58.12,58.12,0.0
8aa8b1a24ab7fff,-22.418382913202073,-41.813388074843644,Virgem Santa,51.78026555285613,0.0,50.75,50.75,51.78,51.78,0.0
8aa8b1a24ac7fff,-22.415869973484632,-41.81728352805696,Virgem Santa,65.77766986964416,0.0,65.78,65.78,65.78,65.78,0.0
8aa8b1a24ad7fff,-22.415667752060976,-41.81596264025728,Virgem Santa,66.45361806415964,0.0,66.45,66.45,66.45,66.45,0.0
8aa8b1a24cdffff,-22.4196818781118,-41.80156724196199,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24ce7fff,-22.42189643101751,-41.80249260405542,Virgem Santa,29.19310995658074,0.0,29.19,29.19,29.19,29.19,0.0
8aa8b1a24ceffff,-22.42099148533599,-41.803350813866075,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24cf7fff,-22.421694102800274,-41.801171710927505,Virgem Santa,28.600900427846142,0.0,28.6,28.6,28.6,28.6,0.0
8aa8b1a24d07fff,-22.42702794385005,-41.802164227502345,Costa do Sol,24.806828962496873,0.0,24.81,24.81,24.81,24.81,0.0
8aa8b1a24d0ffff,-22.426123052542838,-41.80302244464359,Virgem Santa,25.880885085944684,0.0,25.88,25.88,25.88,25.88,0.0
8aa8b1a24d17fff,-22.426825624227725,-41.80084332391282,Costa do Sol,24.42888311278469,0.0,24.43,24.43,24.43,24.43,0.0
8aa8b1a24d1ffff,-22.425920737900565,-41.80170154250768,Costa do Sol,25.500730623924227,0.0,25.5,25.5,25.5,25.5,0.0
8aa8b1a24c97fff,-22.422194329757154,-41.797671711363094,Cavaleiros,26.42168539972875,0.0,26.42,26.42,26.42,26.42,0.0
8aa8b1a24c9ffff,-22.421289412876135,-41.798529927869154,Cavaleiros,27.52439079261777,0.0,27.52,27.52,27.52,27.52,0.0
8aa8b1a24ca7fff,-22.423503942618865,-41.799455281385264,Costa do Sol,26.275688495195983,0.0,26.28,26.28,26.28,26.28,0.0
8aa8b1a24caffff,-22.4225990296409,-41.80031349732515,Cavaleiros,27.42589653547335,0.0,27.43,27.43,27.43,27.43,0.0
8aa8b1a24cb7fff,-22.423301593278616,-41.79813438641868,Praia Campista,25.746962082413983,0.0,25.75,25.75,25.75,25.75,0.0
8aa8b1a24cc7fff,-22.42078916209776,-41.80202992219197,Virgem Santa,29.838694595444927,0.0,29.84,29.84,29.84,29.84,0.0
8aa8b1a24ccffff,-22.41988420753414,-41.80288813111815,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24cd7fff,-22.420586827696507,-41.800709031582315,Cavaleiros,29.08321699425586,0.0,29.08,29.08,29.08,29.08,0.0
8aa8b1a24c4ffff,-22.421396098322337,-41.805992600401986,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24c57fff,-22.4220987480712,-41.803813498247294,Virgem Santa,29.655904385210853,0.0,29.66,29.66,29.66,29.66,0.0
8aa8b1a24c5ffff,-22.421193797410936,-41.80467170660321,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24c67fff,-22.423408295443362,-41.80559708203331,Virgem Santa,29.351154887593587,0.0,29.35,29.35,29.35,29.35,0.0
8aa8b1a24c6ffff,-22.42250334868684,-41.806455289817286,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a24c77fff,-22.423205995739018,-41.80427618426177,Virgem Santa,28.87350676191837,0.0,28.87,28.87,28.87,28.87,0.0
8aa8b1a24c87fff,-22.422396685280688,-41.79899260381028,Cavaleiros,26.795724930442606,0.0,26.8,26.8,26.8,26.8,0.0
8aa8b1a24c8ffff,-22.421491763419727,-41.799850818864954,Cavaleiros,27.905297103557537,0.0,27.91,27.91,27.91,27.91,0.0
8aa8b1a24c07fff,-22.423908607807533,-41.80209707451859,Virgem Santa,27.313852759003954,0.0,27.31,27.31,27.31,27.31,0.0
8aa8b1a24c0ffff,-22.423003684870316,-41.802955287552294,Virgem Santa,28.462922718352797,0.0,28.46,28.46,28.46,28.46,0.0
8aa8b1a24c17fff,-22.42370628079525,-41.80077617741904,Costa do Sol,26.830637967384597,0.0,26.83,26.83,26.83,26.83,0.0
8aa8b1a24c1ffff,-22.422801362837525,-41.80163439190628,Virgem Santa,27.982717486836478,0.0,27.98,27.98,27.98,27.98,0.0
8aa8b1a24c27fff,-22.42501583770955,-41.802559758764374,Virgem Santa,26.585651218625788,0.0,26.59,26.59,26.59,26.59,0.0
8aa8b1a24c2ffff,-22.42411092365544,-41.80341797268253,Virgem Santa,27.718631643161995,0.0,27.72,27.72,27.72,27.72,0.0
8aa8b1a24c37fff,-22.42481351688206,-41.801238859146565,Costa do Sol,26.156225865419025,0.0,26.16,26.16,26.16,26.16,0.0
8aa8b1a24c47fff,-22.422301053961064,-41.80513439350171,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a25467fff,-22.40440150390819,-41.82361895354306,Bosque Azul,59.33383424352318,0.0,59.33,59.33,59.33,59.33,0.0
8aa8b1a25477fff,-22.404199308674826,-41.822298086470695,Bosque Azul,64.46737562841518,0.0,64.47,64.47,64.47,64.47,0.0
8aa8b1a25487fff,-22.403390416158494,-41.817014628623795,Bosque Azul,77.18653941887274,0.0,77.19,77.19,77.19,77.19,0.0
8aa8b1a2548ffff,-22.402485203353145,-41.81787279451609,Nova Holanda,76.68982985898502,0.0,76.69,76.69,76.69,76.69,0.0
8aa8b1a25497fff,-22.40318816513497,-41.81569376677972,Bosque Azul,77.48143618133992,0.0,77.48,77.48,77.48,77.48,0.0
8aa8b1a2549ffff,-22.402282957301686,-41.8165519341358,Nova Holanda,79.08095822591376,0.0,79.08,79.08,79.08,79.08,0.0
8aa8b1a254affff,-22.4035926560245,-41.81833549151632,Bosque Azul,74.91814663423399,0.0,74.92,74.92,74.92,74.92,0.0
8aa8b1a254b7fff,-22.404295615117128,-41.816156460386665,Bosque Azul,73.08733869044062,0.0,73.09,73.09,73.09,73.09,0.0
8aa8b1a24db7fff,-22.426420951486953,-41.79820151993235,Costa do Sol,23.543963175258405,0.0,23.54,23.54,23.54,23.54,0.0
8aa8b1a25407fff,-22.40490231615722,-41.82011905659911,Bosque Azul,66.57738890007576,0.0,66.58,66.58,66.58,66.58,0.0
8aa8b1a2540ffff,-22.40399710228293,-41.82097722044118,Bosque Azul,66.35408386508519,0.0,66.35,66.35,66.35,66.35,0.0
8aa8b1a25417fff,-22.404700093635412,-41.818798190147916,Bosque Azul,72.7000431138585,0.0,72.7,72.7,72.7,72.7,0.0
8aa8b1a2541ffff,-22.403794884732733,-41.81965635545592,Bosque Azul,71.60022538944317,0.0,71.6,71.6,71.6,71.6,0.0
8aa8b1a2542ffff,-22.405104527520454,-41.82143992409547,Bosque Azul,64.29041634159385,0.0,64.29,64.29,64.29,64.29,0.0
8aa8b1a25447fff,-22.403294075983993,-41.82315624649874,Bosque Azul,63.696871818332646,0.0,63.7,63.7,63.7,63.7,0.0
8aa8b1a25457fff,-22.403091874563046,-41.821835381936665,Bosque Azul,66.78953353151783,0.0,66.79,66.79,66.79,66.79,0.0
8aa8b1a24d6ffff,-22.42562273320155,-41.80652246399558,Virgem Santa,27.87044805976438,0.0,27.87,27.87,27.87,27.87,0.0
8aa8b1a24d77fff,-22.426325356019667,-41.8043433478429,Virgem Santa,26.379313959535583,0.0,26.38,26.38,26.38,26.38,0.0
8aa8b1a24d87fff,-22.42551607512074,-41.7990597414317,Costa do Sol,24.600501915896476,0.0,24.6,24.6,24.6,24.6,0.0
8aa8b1a24d8ffff,-22.42461118488992,-41.799917960594044,Costa do Sol,25.684339904138348,0.0,25.68,25.68,25.68,25.68,0.0
8aa8b1a24d97fff,-22.425313726983696,-41.797738842494425,Costa do Sol,24.05836839307506,0.0,24.06,24.06,24.06,24.06,0.0
8aa8b1a24d9ffff,-22.42440884173339,-41.79859706310823,Costa do Sol,25.144476574808376,0.0,25.14,25.14,25.14,25.14,0.0
8aa8b1a24da7fff,-22.42662329343994,-41.79952242138902,Costa do Sol,24.01184604488586,0.0,24.01,24.01,24.01,24.01,0.0
8aa8b1a24daffff,-22.42571841209312,-41.80038064143658,Costa do Sol,25.062147770092906,0.0,25.06,25.06,25.06,25.06,0.0
8aa8b1a24d27fff,-22.428135134729764,-41.802626914130485,Costa do Sol,24.155565034535233,0.0,24.16,24.16,24.16,24.16,0.0
8aa8b1a24d2ffff,-22.42723025230666,-41.80348513215618,Costa do Sol,25.253430699920358,0.0,25.25,25.25,25.25,25.25,0.0
8aa8b1a24d37fff,-22.427932821293,-41.801306008022706,Costa do Sol,23.77274506612682,0.0,23.77,23.77,23.77,23.77,0.0
8aa8b1a24d47fff,-22.425420445869552,-41.80520156119029,Virgem Santa,27.506389556344402,0.0,27.51,27.51,27.51,27.51,0.0
8aa8b1a24d4ffff,-22.424515521857103,-41.806059772197955,Virgem Santa,28.685730167718145,0.0,28.69,28.69,28.69,28.69,0.0
8aa8b1a24d57fff,-22.42521814737214,-41.80388065944609,Virgem Santa,26.97478709733549,0.0,26.97,26.97,26.97,26.97,0.0
8aa8b1a24d5ffff,-22.42431322833872,-41.80473887190945,Virgem Santa,28.142154759632838,0.0,28.14,28.14,28.14,28.14,0.0
8aa8b1a24d67fff,-22.426527648330794,-41.80566425210423,Virgem Santa,26.76456833766497,0.0,26.76,26.76,26.76,26.76,0.0
8aa8b1a2606ffff,-22.405583569435915,-41.79073178164058,Glória,69.52887278050888,0.0,49.1,49.1,69.53,69.53,0.0
8aa8b1a26077fff,-22.406286141315064,-41.78855272109247,Glória,44.58053406778454,0.0,44.58,44.58,44.58,44.58,0.0
8aa8b1a260affff,-22.40567868132198,-41.78459016255435,Glória,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a260c7fff,-22.40386863483181,-41.78630658285826,Glória,37.05265818066002,0.0,37.05,37.05,37.05,37.05,0.0
8aa8b1a260cffff,-22.402963590799178,-41.78716478951368,Glória,66.52298313032145,0.0,59.07,59.07,66.52,66.52,0.0
8aa8b1a260d7fff,-22.403666135818597,-41.7849857350595,Glória,36.888958955144545,0.0,36.89,36.89,36.89,36.89,0.0
8aa8b1a260dffff,-22.40276109676543,-41.785843943157445,Glória,43.218712253541305,0.0,43.22,43.22,43.22,43.22,0.0
8aa8b1a260e7fff,-22.404976157845397,-41.786769224194416,Glória,36.340644358438055,0.0,36.34,36.34,36.34,36.34,0.0
8aa8b1a26027fff,-22.408096162247933,-41.78683630012077,Cavaleiros,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a2602ffff,-22.407191158711157,-41.787694511772514,Cavaleiros,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a26037fff,-22.40789367677838,-41.785515443307716,Cavaleiros,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a26047fff,-22.405381110060436,-41.789410928080265,Glória,54.807741229365135,0.0,52.18,52.18,54.81,54.81,0.0
8aa8b1a2604ffff,-22.404476064948042,-41.79026913273551,Glória,75.29096518980532,0.0,33.21,33.21,75.29,75.29,0.0
8aa8b1a26057fff,-22.405178639530174,-41.78809007559775,Glória,50.1139538279428,0.0,50.05,50.05,50.11,50.11,0.0
8aa8b1a2605ffff,-22.404273599396795,-41.78894828169767,Glória,60.32293544424772,0.0,55.19,55.19,60.32,60.32,0.0
8aa8b1a26067fff,-22.406488605669654,-41.789873576097804,Glória,47.697713688398544,0.0,47.7,47.7,47.7,47.7,0.0
8aa8b1a25d07fff,-22.41577364125707,-41.823425266177395,Virgem Santa,41.95856494455169,0.0,41.96,41.96,41.96,41.96,0.0
8aa8b1a25d27fff,-22.416880913154245,-41.82388798275056,Virgem Santa,38.045324599108,0.0,38.05,38.05,38.05,38.05,0.0
8aa8b1a25d2ffff,-22.41597580189068,-41.82474615773555,Virgem Santa,30.0,0.0,30.0,30.0,30.0,30.0,0.0
8aa8b1a25d37fff,-22.41667874754767,-41.82256708972381,Virgem Santa,43.78879111004139,0.0,43.79,43.79,43.79,43.79,0.0
8aa8b1a26007fff,-22.406988678221737,-41.78637365640239,Cavaleiros,30.0,0.0,30.0,30.0,30.0,30.0,0.0
